nsf_proposal_links_v0,researcher,pseudo_skills
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shailly Tomar,"['collection', 'department', 'development', 'material', 'resource', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Shri Ram Yadav,"['collection', 'department', 'impact', 'information system', 'system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Soma Rohatgi,"['area', 'collection', 'development', 'impact', 'information system', 'material', 'need', 'resource']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Sachin Suresh Tiwari,"['area', 'collection', 'country', 'department', 'india', 'need', 'resource', 'role', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Jitin Singla,"['area', 'collection', 'information system']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Rajesh Kumar,"['area', 'collection', 'department', 'development', 'huge', 'india', 'material', 'resource', 'study', 'trend']"
v0_091_chord_nstmis_scheme_call_for_proposals_2018_19,Akhil Upadhyay,"['collection', 'country', 'department', 'resource', 'study']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Arindam Biswas,"['area', 'building', 'city', 'design', 'environment', 'increase', 'material', 'need', 'opportunity', 'percent', 'result', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Avlokita Agrawal,"['advance', 'building', 'centre', 'environment', 'impact', 'increase', 'need', 'percent', 'population', 'support', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Gaurav Raheja,"['area', 'city', 'design', 'environment', 'need', 'percent', 'population', 'result', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Harshit Sosan Lakra,[]
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Mahua Mukherjee,"['building', 'centre', 'city', 'design', 'energy consumption', 'environment', 'increase', 'material', 'opportunity', 'percent', 'population', 'smart city', 'support', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prabhjot Singh Chani,"['advance', 'city', 'efficiency', 'energy consumption', 'environment', 'increase', 'percent', 'population', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,E Rajasekar,"['area', 'building', 'design', 'energy consumption', 'impact', 'increase', 'material', 'number', 'percent', 'result', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ram Sateesh Pasupuleti,"['area', 'centre', 'energy consumption', 'increase', 'material', 'number', 'opportunity', 'population', 'smart city', 'support', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Saptarshi Kolay,"['area', 'building', 'centre', 'design', 'energy consumption', 'increase', 'material', 'opportunity', 'percent', 'result', 'smart city', 'support', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shubhajit Sadhukhan,"['area', 'centre', 'city', 'energy consumption', 'environment', 'impact', 'material', 'number', 'opportunity', 'percent', 'population', 'support', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Smriti Saraswat,"['advance', 'building', 'centre', 'energy consumption', 'environment', 'increase', 'number', 'percent', 'population', 'result', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sonal Atreya,"['area', 'centre', 'city', 'impact', 'material', 'number', 'percent', 'population', 'result', 'support', 'system', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Tina Pujara,"['centre', 'design', 'energy consumption', 'impact', 'population', 'system', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Uttam Kumar Roy,"['advance', 'building', 'design', 'energy consumption', 'environment', 'increase', 'material', 'opportunity', 'percent', 'population', 'result', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,V Devadas,"['advance', 'area', 'centre', 'design', 'environment', 'impact', 'increase', 'opportunity', 'percent', 'population', 'result', 'smart city', 'system', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Jaydev Dabas,"['area', 'design', 'efficiency', 'energy consumption', 'percent', 'population', 'result', 'support', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Millie Pant,"['area', 'efficiency', 'energy consumption', 'environment', 'material', 'percent', 'population', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Rajan Arora,"['energy consumption', 'environment', 'percent', 'population', 'support', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ashwani Kumar Sharma,"['area', 'design', 'environment', 'increase', 'material', 'percent', 'population', 'smart city', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Bijan Choudhury,"['area', 'centre', 'city', 'design', 'energy consumption', 'environment', 'impact', 'increase', 'material', 'opportunity', 'percent', 'smart city']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Debabrata Sircar,"['increase', 'material', 'opportunity', 'percent', 'population', 'smart city', 'support', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Deepak Sharma,"['area', 'energy consumption', 'increase', 'material', 'number', 'percent', 'population']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,P Gopinath,"['advance', 'energy consumption', 'environment', 'impact', 'material', 'percent', 'population', 'smart city', 'system', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Harsh Chauhan,"['area', 'centre', 'city', 'energy consumption', 'environment', 'need', 'opportunity', 'percent', 'population', 'smart city', 'support', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Srinivas Kiran Ambatipudi,[]
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Krishna Mohan Poluri,"['advance', 'area', 'centre', 'design', 'environment', 'material', 'need', 'percent', 'result', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Maya S.Nair,"['energy consumption', 'impact', 'need', 'opportunity', 'percent', 'population', 'smart city', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,N K Navani,"['energy consumption', 'environment', 'increase', 'material', 'percent', 'population', 'support', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Partha Roy,"['area', 'centre', 'design', 'energy consumption', 'environment', 'impact', 'increase', 'percent', 'population', 'support']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Poonam Choudhary,"['advance', 'city', 'design', 'energy consumption', 'environment', 'material', 'opportunity', 'percent', 'population', 'smart city', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prabhat Kumar Mandal,"['centre', 'energy consumption', 'environment', 'percent', 'population', 'smart city', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Pranita P Sarangi,"['area', 'increase', 'material']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Pravindra Kumar,"['area', 'city', 'environment', 'percent', 'population', 'result', 'smart city', 'system', 'use']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prince Tiwari,"['area', 'city', 'design', 'efficiency', 'material', 'number', 'smart city', 'system', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,R. P. Singh,"['advance', 'area', 'design', 'energy consumption', 'increase', 'material', 'number', 'opportunity', 'percent', 'support', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ramasare Prasad,"['area', 'centre', 'city', 'environment', 'material', 'percent', 'population', 'result', 'smart city']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ranjana Pathania,"['design', 'efficiency', 'environment', 'increase', 'material', 'number', 'percent', 'population']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sanjoy Ghosh,"['energy consumption', 'environment', 'impact', 'increase', 'material', 'need', 'percent', 'population']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Saugata Hazra,"['centre', 'design', 'energy consumption', 'environment', 'material', 'opportunity', 'percent', 'system']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shailly Tomar,"['environment', 'material', 'percent']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shri Ram Yadav,"['centre', 'energy consumption', 'impact', 'percent', 'population', 'system', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Soma Rohatgi,"['area', 'efficiency', 'impact', 'increase', 'material', 'need', 'percent', 'result', 'smart city', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sachin Suresh Tiwari,"['area', 'centre', 'city', 'efficiency', 'increase', 'need', 'opportunity', 'percent', 'population', 'use', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Jitin Singla,"['advance', 'area', 'number', 'population', 'support', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Rajesh Kumar,"['area', 'centre', 'city', 'design', 'efficiency', 'energy consumption', 'environment', 'increase', 'material', 'percent', 'population', 'smart city', 'world']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Akhil Upadhyay,"['advance', 'building', 'centre', 'city', 'design', 'efficiency', 'energy consumption', 'environment', 'number', 'percent']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Arindam Biswas,"['application', 'area', 'country', 'department', 'development', 'disaster', 'foundation', 'india', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Avlokita Agrawal,"['application', 'country', 'department', 'development', 'foundation', 'india', 'major', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Gaurav Raheja,"['application', 'area', 'department', 'development', 'foundation', 'india', 'information technology', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Harshit Sosan Lakra,[]
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Mahua Mukherjee,"['application', 'department', 'development', 'disaster', 'foundation', 'india', 'information technology', 'material', 'priority', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Prabhjot Singh Chani,"['application', 'country', 'department', 'development', 'disaster', 'efficiency', 'india', 'information technology', 'major', 'priority', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,E Rajasekar,"['area', 'country', 'disaster', 'foundation', 'major', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Ram Sateesh Pasupuleti,"['application', 'area', 'disaster', 'foundation', 'major', 'material', 'priority', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Saptarshi Kolay,"['application', 'area', 'development', 'disaster', 'foundation', 'information technology', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Shubhajit Sadhukhan,"['application', 'area', 'country', 'department', 'development', 'foundation', 'information technology', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Smriti Saraswat,"['application', 'department', 'development', 'foundation', 'india', 'priority', 'resource']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Sonal Atreya,"['application', 'area', 'country', 'disaster', 'foundation', 'information technology', 'major', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Tina Pujara,"['application', 'disaster', 'foundation', 'major']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Uttam Kumar Roy,"['application', 'department', 'foundation', 'information technology', 'major', 'material', 'priority', 'resource', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,V Devadas,"['application', 'area', 'department', 'development', 'disaster', 'foundation', 'information technology', 'resource']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Jaydev Dabas,"['application', 'area', 'efficiency', 'foundation', 'information technology', 'major', 'support']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Millie Pant,"['application', 'area', 'department', 'development', 'efficiency', 'foundation', 'material', 'support']"
